"","date","id","deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","cs","new_confirmed_nod","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","country","state","county","deaths_pc"
"570",2020-04-06,"22745cb1",0,58,2,281482,2,"Sweden","Värmland",NA,58,2,0.939508609938146,2.3698947080695,1.49215833036516,0.222105172201017,1.02193831777289,0.622021744986955,0.00516689989448518,0.150060541736186,0.0526823248657963,0.102545116764875,0.0776137208153355,0.0178754890362604,1.99999994276107,2.0997484164336,"Sweden","Värmland",NA,0
"571",2020-04-07,"22745cb1",0,65,7,281482,2,"Sweden","Värmland",NA,65,7,1.7127125985401,4.11376759318975,2.65437404755285,0.307361089582098,1.09190984202248,0.69963546580229,0.00370245464908082,0.148114617143839,0.0510599865928298,0.10075708520009,0.0759085358964598,0.0196771248305903,1.99999994276107,2.06046352199217,"Sweden","Värmland",NA,0
"572",2020-04-08,"22745cb1",0,66,1,281482,2,"Sweden","Värmland",NA,66,1,2.04582846881128,4.82240923871956,3.14099062539687,0.390769523387749,1.16031848000975,0.77554400169875,0.00283587428301431,0.146570982757242,0.049971377785038,0.0994354792552186,0.0747034285201283,0.0208098119465005,1.99999994276107,2.03730363409948,"Sweden","Värmland",NA,0
"573",2020-04-09,"22745cb1",0,70,4,281482,2,"Sweden","Värmland",NA,70,4,2.17675137620768,5.07236380061762,3.32284138706927,0.472588357038722,1.22790650339903,0.850247430218878,0.00151208763998111,0.144356484620694,0.0483554973371749,0.0975130749235002,0.0729342861303375,0.0226714950141335,1.99999994276107,2.0014586091592,"Sweden","Värmland",NA,0
"574",2020-04-10,"22745cb1",0,73,3,281482,2,"Sweden","Värmland",NA,73,3,2.01196850260426,4.66588692098573,3.06392191834852,0.55218806001328,1.29417537268515,0.923181716349216,1.90322452347097e-05,0.141844880196329,0.0465284259747072,0.095335486466857,0.0709319562207821,0.0249692718280864,1.99999994276107,1.96049001721666,"Sweden","Värmland",NA,0
"575",2020-04-11,"22745cb1",0,75,2,281482,2,"Sweden","Värmland",NA,75,2,1.96420071916697,4.53301473864184,2.98391534893917,0.629445689886981,1.35878165525302,0.994113672569998,-0.00175182434078364,0.139080692025468,0.0444318230564735,0.0928970446282106,0.0686644338423421,0.0279892004909135,1.99999994276107,1.91120375922039,"Sweden","Värmland",NA,0
"576",2020-04-12,"22745cb1",0,79,4,281482,2,"Sweden","Värmland",NA,79,4,0.616905206770816,1.59781660085149,0.992824949590879,0.704296408218785,1.42125980460589,1.06277810641234,-0.00439240429030106,0.13566297770914,0.0415363950043792,0.0897341784144596,0.0656352867094194,0.0331029137425735,1.99999994276107,1.83702755622681,"Sweden","Värmland",NA,0
"577",2020-04-13,"22745cb1",0,82,3,281482,2,"Sweden","Värmland",NA,82,3,1.62418219416361,3.77434215408355,2.47592797176001,0.776182645735577,1.48064414050794,1.12841339312176,-0.00601614879101636,0.133460496705866,0.0397228636329915,0.0877214842818584,0.063722173957425,0.0366560484297474,1.99999994276107,1.79088284677653,"Sweden","Värmland",NA,0
"578",2020-04-14,"22745cb1",0,84,2,281482,2,"Sweden","Värmland",NA,84,2,2.91816150846528,6.46539514809104,4.34362374730794,0.84605905157051,1.53821208258786,1.19213556707918,-0.00625039477838966,0.132656657039132,0.0393018290095413,0.0871044332512007,0.063203131130371,0.0372460380171573,1.99999994276107,1.78357915030004,"Sweden","Värmland",NA,0
"579",2020-04-15,"22745cb1",0,87,3,281482,2,"Sweden","Värmland",NA,87,3,3.43589634377955,7.49613855764297,5.07503251838551,0.915029782569238,1.59564761384987,1.25533869820956,-0.00606612919766723,0.132131633940987,0.0392534953362498,0.0868120094070695,0.0630327523716596,0.0368960315976713,1.99999994276107,1.78790049403238,"Sweden","Värmland",NA,0
"580",2020-04-16,"22745cb1",0,94,7,281482,2,"Sweden","Värmland",NA,94,7,3.60655337383627,7.80789952876896,5.3065625774183,0.983263232926632,1.6534796682358,1.31837145058121,-0.00631805567223692,0.130997517239098,0.0387122694623152,0.0859671921045457,0.0623397307834305,0.0375704483646505,1.99999994276107,1.77960335526315,"Sweden","Värmland",NA,0
"581",2020-04-17,"22745cb1",0,97,3,281482,2,"Sweden","Värmland",NA,97,3,3.29307187322051,7.11802028417323,4.84150311275578,1.05024271698324,1.71117964574605,1.38071118136465,-0.00634766088626763,0.12999201014281,0.0383626336929313,0.0852817155636111,0.0618221746282712,0.0377461969104405,1.99999994276107,1.77746117183333,"Sweden","Värmland",NA,0
