"","date","id","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","cs","series","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","country","state","county","deaths_pc"
"1608",2020-08-16,"784f2d1c",0,0,1816,0,245453,2,"Sweden","Västernorrland",NA,1816,0,1.11210502480215,2.78100926099377,1.7586285489473,0.769609129070812,1.42272199112332,1.09616556009707,-0.0736321956777476,-0.0177492160896828,-0.0553063154663096,-0.0360750963011208,-0.0456907058837152,0.999324659313299,0.765502070316313,-3.2049879451818,"Sweden","Västernorrland",NA,0
"1609",2020-08-17,"784f2d1c",0,0,1817,1,245453,2,"Sweden","Västernorrland",NA,1817,1,1.75144616344777,4.2888791567147,2.74075554264131,0.713374833027576,1.38757487539913,1.05047485421335,-0.0746975421205986,-0.0171045437204938,-0.0558108900938467,-0.0359911957472457,-0.0459010429205462,0.999108382162498,0.765502070316313,-3.12414333256641,"Sweden","Västernorrland",NA,0
"1610",2020-08-18,"784f2d1c",0,0,1818,1,245453,2,"Sweden","Västernorrland",NA,1818,1,2.2404117130661,5.46903573503322,3.5004130784731,0.655620617613187,1.35352700497243,1.00457381129281,-0.0758358699809891,-0.0164511278673612,-0.0563616458364714,-0.0359253520118789,-0.0461434989241751,0.998840023537499,0.765502070316313,-3.04588662990225,"Sweden","Västernorrland",NA,0
"1611",2020-08-19,"784f2d1c",0,0,1832,14,245453,2,"Sweden","Västernorrland",NA,1832,14,2.39576196057553,5.92056558787946,3.76620044879904,0.596241849189574,1.32061877554769,0.958430312368631,-0.0770636172382915,-0.015813359273779,-0.0569776286483584,-0.0358993478637121,-0.0464384882560352,0.998520647879561,0.765502070316313,-2.97199611897307,"Sweden","Västernorrland",NA,0
"1612",2020-08-20,"784f2d1c",0,0,1834,2,245453,2,"Sweden","Västernorrland",NA,1834,2,1.89570453883224,4.82185153316716,3.02337656222314,0.53512588045951,1.28885776776568,0.911991824112596,-0.0782964297336143,-0.015115991401331,-0.0575774710610733,-0.035834950073872,-0.0467062105674727,0.998121116303728,0.765502070316313,-2.89781118912608,"Sweden","Västernorrland",NA,0
"1613",2020-08-21,"784f2d1c",0,0,1841,7,245453,2,"Sweden","Västernorrland",NA,1841,7,1.86231343270933,4.83677592186925,3.00126519493065,0.472253636414907,1.25831759067534,0.865285613545123,-0.0795388170363051,-0.014372765884011,-0.0581687101437865,-0.0357428727765296,-0.0469557914601581,0.997632482654285,0.765502070316313,-2.82452775640506,"Sweden","Västernorrland",NA,0
"1614",2020-08-22,"784f2d1c",0,0,1843,2,245453,2,"Sweden","Västernorrland",NA,1843,2,0.848308107378423,2.36497507662333,1.41641361587902,0.40761048175657,1.22904916241336,0.818329822084965,-0.0807499135967809,-0.0135529257872955,-0.0587137952966555,-0.0355890440874209,-0.0471514196920382,0.997025436312092,0.765502070316313,-2.750572233337,"Sweden","Västernorrland",NA,0
"1615",2020-08-23,"784f2d1c",0,0,1843,0,245453,2,"Sweden","Västernorrland",NA,1843,0,0.741008726668876,2.17893691663577,1.27067354977117,0.341231249456011,1.20112555532984,0.771178402392927,-0.0819183839023911,-0.0126527091030777,-0.0592038746100531,-0.0353672183954157,-0.0472855465027344,0.996274826691361,0.765502070316313,-2.67601430010386,"Sweden","Västernorrland",NA,0
"1616",2020-08-24,"784f2d1c",0,0,1843,0,245453,2,"Sweden","Västernorrland",NA,1843,0,1.15228122042289,3.39247455278769,1.97714054076583,0.273168611247033,1.17461710053335,0.723892855890192,-0.0830572007493129,-0.0116934164763636,-0.0596546518576592,-0.0350959653680173,-0.0473753086128382,0.995369547360521,0.765502070316313,-2.60226947277598,"Sweden","Västernorrland",NA,0
"1617",2020-08-25,"784f2d1c",0,0,1844,1,245453,2,"Sweden","Västernorrland",NA,1844,1,1.45607697369231,4.36624610447924,2.52142626586739,0.20346764762703,1.14956744692768,0.676517547277354,-0.0841825529801863,-0.0107030636579104,-0.0600861943170692,-0.0347994223210276,-0.0474428083190484,0.994312181601986,0.765502070316313,-2.53094289272864,"Sweden","Västernorrland",NA,0
"1618",2020-08-26,"784f2d1c",0,0,1849,5,245453,2,"Sweden","Västernorrland",NA,1849,5,1.53912962666607,4.76932642141258,2.70935630629074,0.132162525355952,1.12598695256066,0.629074738958306,-0.0853023801744216,-0.00970376059654808,-0.0605110885012398,-0.0344950522697299,-0.0475030703854848,0.993113345703009,0.765502070316313,-2.46312188319035,"Sweden","Västernorrland",NA,0
"1619",2020-08-27,"784f2d1c",0,0,1850,1,245453,2,"Sweden","Västernorrland",NA,1850,1,1.20493078814932,3.91762698058592,2.17266411702141,0.0592844173789377,1.1038589197667,0.581571668572821,-0.0863872650585781,-0.00868143142086547,-0.060904948090662,-0.0341637483887815,-0.0475343482397218,0.991755433520669,0.765502070316313,-2.39790518206921,"Sweden","Västernorrland",NA,0
"1620",2020-08-28,"784f2d1c",0,0,1852,2,245453,2,"Sweden","Västernorrland",NA,1852,2,1.17030162368857,3.96818877557953,2.15498904107735,-0.0151016906294099,1.08317633129561,0.5340373203331,-0.0874425923958878,-0.00765572104644232,-0.061277834224911,-0.0338204792174192,-0.0475491567211651,0.990256710282877,0.765502070316313,-2.33608946165005,"Sweden","Västernorrland",NA,0
"1621",2020-08-29,"784f2d1c",0,0,1852,0,245453,2,"Sweden","Västernorrland",NA,1852,0,0.529042584974221,1.95279004246387,1.01641974202443,-0.0909327938167703,1.06390912104064,0.486488163611934,-0.0884626623194609,-0.00663565112286926,-0.0616288747100221,-0.033469438732308,-0.0475491567211651,0.988632100581016,0.765502070316313,-2.27784525686345,"Sweden","Västernorrland",NA,0
"1622",2020-03-09,"805d2749",0,0,1,1,294695,2,"Sweden","Södermanland",NA,1,1,0.872378591095447,4.59711695998473,2.00260490777698,-0.0174385223013124,1.52486286355412,0.753712170626405,0.0351875461146548,0.230747159532192,0.0993180215492597,0.166616684097588,0.132967352823424,0.00384613511076765,0.411068683243433,2.66528674401817,"Sweden","Södermanland",NA,0
"1623",2020-03-10,"805d2749",0,0,1,0,294695,2,"Sweden","Södermanland",NA,1,0,1.80350015193635,8.32339318990245,3.87443426613681,0.182367178117171,1.59099186878249,0.886679523449828,0.039946373609159,0.225802763127605,0.100894840493928,0.164854296242836,0.132874568368382,0.00253557131031187,0.411068683243433,2.80247958262943,"Sweden","Södermanland",NA,0
"1624",2020-03-11,"805d2749",0,0,7,6,294695,2,"Sweden","Södermanland",NA,7,6,2.15532978944309,8.99304181180827,4.4026095573759,0.375071698195556,1.66403648544086,1.01955409181821,0.0443074746884223,0.220464545753401,0.10207521374835,0.162696806693474,0.132386010220912,0.00161000831997185,0.411068683243433,2.94591424030009,"Sweden","Södermanland",NA,0
"1625",2020-03-12,"805d2749",0,0,10,3,294695,2,"Sweden","Södermanland",NA,10,3,2.00532404890019,7.72491507516238,3.93585543127981,0.560049219465529,1.74383098461271,1.15194010203912,0.0482680143149499,0.214938040789121,0.10292463718148,0.160281417922591,0.131603027552035,0.000983454395632032,0.411068683243433,3.09518393576777,"Sweden","Södermanland",NA,0
"1626",2020-03-13,"805d2749",0,0,16,6,294695,2,"Sweden","Södermanland",NA,16,6,2.77988507034096,9.90695157278339,5.24787450019257,0.736970530942937,1.83011572823938,1.28354312959116,0.0516737025585384,0.209248598237222,0.103347730747868,0.157574570047893,0.13046115039788,0.000586366719705745,0.411068683243433,3.24543011829642,"Sweden","Södermanland",NA,0
"1627",2020-03-14,"805d2749",0,0,17,1,294695,2,"Sweden","Södermanland",NA,17,1,1.54887537821896,5.34278501751905,2.87668353573215,0.905645233122131,1.92236332685594,1.41400427998904,0.0544826969622434,0.203521559402927,0.103357477084388,0.154646779280783,0.129002128182585,0.000345741258134089,0.411068683243433,3.39293417872824,"Sweden","Södermanland",NA,0
"1628",2020-03-15,"805d2749",0,0,21,4,294695,2,"Sweden","Södermanland",NA,21,4,0.831226991780157,2.88193246855575,1.54775322850613,1.06614150015329,2.01987131618996,1.54300640817163,0.0564760313810925,0.197654876306085,0.102773251385395,0.151357656301782,0.127065453843589,0.000209308680474138,0.411068683243433,3.52805993482927,"Sweden","Södermanland",NA,0
"1629",2020-03-16,"805d2749",0,0,33,12,294695,2,"Sweden","Södermanland",NA,33,12,2.8725312591738,8.72701462365339,5.0068575280021,1.21854453177459,2.12159919225577,1.67007186201518,0.0579254624171972,0.191978658116128,0.101885945992839,0.148018174540486,0.124952060266663,0.000129195624920601,0.411068683243433,3.65379634017468,"Sweden","Södermanland",NA,0
"1630",2020-03-17,"805d2749",0,0,38,5,294695,2,"Sweden","Södermanland",NA,38,5,5.64610840979492,16.3548024079531,9.60942180446244,1.3633548574417,2.226692987122,1.79502392228185,0.0592112007566551,0.186917886288288,0.101090453411113,0.14503863363383,0.123064543522472,7.92248184050128e-05,0.411068683243433,3.77743846492924,"Sweden","Södermanland",NA,0
"1631",2020-03-18,"805d2749",0,0,38,0,294695,2,"Sweden","Södermanland",NA,38,0,6.41643113626131,18.2214883336326,10.8128130055478,1.50157585344585,2.33460107816279,1.91808846580432,0.0601668433534887,0.18232799746153,0.100227532550403,0.142267308264616,0.12124742040751,4.99966947933994e-05,0.411068683243433,3.89060792609951,"Sweden","Södermanland",NA,0
"1632",2020-03-19,"805d2749",0,0,43,5,294695,2,"Sweden","Södermanland",NA,43,5,5.69144705568921,16.0560148160732,9.55939110252541,1.63410546761575,2.44456630480791,2.03933588621183,0.0604650137049409,0.177878117991557,0.0989686600793937,0.139374471617105,0.119171565848249,3.46559415897458e-05,0.411068683243433,3.97863557842131,"Sweden","Södermanland",NA,0
"1633",2020-03-20,"805d2749",0,0,47,4,294695,2,"Sweden","Södermanland",NA,47,4,7.55302382283936,20.9812027674162,12.5885473480508,1.76149976510066,2.5555151390195,2.15850745206008,0.0599649776701515,0.173399973315831,0.0971640704406396,0.136200880545343,0.116682475492991,2.76344644986649e-05,0.411068683243433,4.03214983685593,"Sweden","Södermanland",NA,0
"1634",2020-03-21,"805d2749",0,0,53,6,294695,2,"Sweden","Södermanland",NA,53,6,4.03828550490477,11.4710587652575,6.80613034973986,1.8840921701992,2.66628768490695,2.27518992755307,0.0584611173814081,0.168642203500054,0.0945931454275233,0.132510175453939,0.113551660440731,2.67434551533173e-05,0.411068683243433,4.03984336492923,"Sweden","Södermanland",NA,0
"1635",2020-03-22,"805d2749",0,0,64,11,294695,2,"Sweden","Södermanland",NA,64,11,2.0856293808317,6.23393894443927,3.60578510463858,2.00188792504445,2.77559525094316,2.3887415879938,0.0559484632074329,0.163537052981233,0.0912303258218825,0.128255190366783,0.109742758094333,3.18841921276203e-05,0.411068683243433,3.99841384446445,"Sweden","Södermanland",NA,0
"1636",2020-03-23,"805d2749",0,0,66,2,294695,2,"Sweden","Södermanland",NA,66,2,6.9050411619743,19.0333019071238,11.4641062938623,2.11472993269888,2.88223875947738,2.49848434608813,0.0530113056794466,0.158584744502296,0.0876323335422904,0.123963716639453,0.105798025090872,4.27801257185974e-05,0.411068683243433,3.92826682782437,"Sweden","Södermanland",NA,0
"1637",2020-03-24,"805d2749",0,0,80,14,294695,2,"Sweden","Södermanland",NA,80,14,13.1360954531194,35.4683655830038,21.5850836427491,2.22286273513232,2.98570200722569,2.60428237117901,0.0494262188160267,0.153461404098453,0.0835428023860925,0.119344820528387,0.10144381145724,6.61095854409456e-05,0.411068683243433,3.82228793789149,"Sweden","Södermanland",NA,0
"1638",2020-03-25,"805d2749",0,0,117,37,294695,2,"Sweden","Södermanland",NA,117,37,14.4793279349393,39.0177668158312,23.7686987657173,2.32615092460595,3.08530144066655,2.70572618263625,0.0451174505769668,0.147996430691196,0.0788548761714128,0.11425900509675,0.0965569406340816,0.000117055128413967,0.411068683243433,3.67904358869119,"Sweden","Södermanland",NA,0
"1639",2020-03-26,"805d2749",0,0,133,16,294695,2,"Sweden","Södermanland",NA,133,16,12.4564079940831,33.7407852685373,20.5009508888161,2.42425458566171,3.18031166087895,2.80228312327033,0.040322381061165,0.142345073705934,0.0737790016286143,0.108888453138485,0.0913337273835497,0.000224698583856892,0.411068683243433,3.5092352809948,"Sweden","Södermanland",NA,0
"1640",2020-03-27,"805d2749",0,0,159,26,294695,2,"Sweden","Södermanland",NA,159,26,16.0043363992735,43.0746219874726,26.2560610252006,2.51696786222475,3.27026583908301,2.89361685065388,0.034998340756974,0.136396602618937,0.0682501897855685,0.103144753590343,0.0856974716879556,0.000461578548569658,0.411068683243433,3.31295537004745,"Sweden","Södermanland",NA,0
"1641",2020-03-28,"805d2749",0,0,167,8,294695,2,"Sweden","Södermanland",NA,167,8,8.28210501665342,22.8693841773593,13.7625085439785,2.60396072227063,3.35466792241304,2.97931432234183,0.0291689495771689,0.130120479903518,0.0622743005366074,0.0970151289440796,0.0796447147403435,0.000992095198682919,0.411068683243433,3.09258853125669,"Sweden","Södermanland",NA,0
"1642",2020-03-29,"805d2749",0,0,171,4,294695,2,"Sweden","Södermanland",NA,171,4,4.13338320987413,12.0181463781461,7.0480922562945,2.68486664663725,3.43305142752711,3.05895903708218,0.0227135169320522,0.123354343163166,0.0557169777261407,0.090350882369078,0.0730339300476094,0.00222302489721977,0.411068683243433,2.84464819901245,"Sweden","Södermanland",NA,0
"1643",2020-03-30,"805d2749",0,0,231,60,294695,2,"Sweden","Södermanland",NA,231,60,13.095853693699,35.6291277596217,21.6007834203789,2.75914893751221,3.50483699674736,3.13199296712979,0.0155171947875919,0.115945827693729,0.0484510703612097,0.0830119521201113,0.0657315112406605,0.00514941981985198,0.411068683243433,2.5656307559517,"Sweden","Södermanland",NA,0
"1644",2020-03-31,"805d2749",0,0,280,49,294695,2,"Sweden","Södermanland",NA,280,49,23.9086138361202,63.8572687418867,39.0735048207749,2.82610724700932,3.56934170973157,3.19772447837045,0.00822150126697032,0.10849997322832,0.041106134092494,0.0756153404027968,0.0583607372476454,0.0112639917384689,0.411068683243433,2.28134595350988,"Sweden","Södermanland",NA,0
"1645",2020-04-01,"805d2749",0,0,329,49,294695,2,"Sweden","Södermanland",NA,329,49,25.2462589813964,67.2743580704217,41.2119626644141,2.88565510366336,3.62651532757282,3.25608521561809,0.000931315309856434,0.101095364511007,0.0337784251218911,0.0682482546989718,0.0510133399104315,0.0229445977331073,0.411068683243433,1.9964110826781,"Sweden","Södermanland",NA,0
"1646",2020-04-02,"805d2749",0,0,363,34,294695,2,"Sweden","Södermanland",NA,363,34,20.7609489548074,55.5620067757984,33.9635096316475,2.93779762799139,3.67639948306566,3.30709855552852,-0.00627685249270326,0.0937922321987077,0.0265391153107513,0.0609762643952532,0.0437576898530022,0.0432564890367338,0.411068683243433,1.71408575231865,"Sweden","Södermanland",NA,0
"1647",2020-04-03,"805d2749",0,0,422,59,294695,2,"Sweden","Södermanland",NA,422,59,25.4316881000418,67.6452100453861,41.4768837225758,2.98261204264982,3.71910044811323,3.35085624538153,-0.0133982931016717,0.0865866389036141,0.0193900782483229,0.0537982675536195,0.0365941729009712,0.0756889539481325,0.411068683243433,1.43468139631567,"Sweden","Södermanland",NA,0
"1648",2020-04-04,"805d2749",0,0,439,17,294695,2,"Sweden","Södermanland",NA,439,17,12.5390943082407,34.168942902815,20.6989757589909,3.02018055089546,3.75472028566953,3.3874504182825,-0.0202786672517041,0.0796300113973859,0.0124846980967912,0.0468666460488906,0.0296756720728409,0.122145506177235,0.411068683243433,1.1643282498826,"Sweden","Södermanland",NA,0
"1649",2020-04-05,"805d2749",0,0,466,27,294695,2,"Sweden","Södermanland",NA,466,27,5.95779743604715,17.0670073996994,10.0837380433511,3.05074402775035,3.78350815296032,3.41712609035534,-0.0269808211931358,0.0728602562907519,0.00576037549390336,0.0401190596037127,0.022939717548808,0.183886757108395,0.411068683243433,0.900651742634509,"Sweden","Södermanland",NA,0
"1650",2020-04-06,"805d2749",0,0,484,18,294695,2,"Sweden","Södermanland",NA,484,18,17.9157497151928,48.2272710363641,29.3943483910473,3.07448211346705,3.80564950234124,3.44006580790415,-0.0329565082363346,0.0668237394592401,-0.000235259651958013,0.0341024908748635,0.0169336156114527,0.252946123917217,0.411068683243433,0.665247431089801,"Sweden","Södermanland",NA,0
"1651",2020-04-07,"805d2749",0,0,526,42,294695,2,"Sweden","Södermanland",NA,526,42,31.1288695375476,82.3767669942023,50.6388747178241,3.09211522130575,3.82188362572545,3.4569994235156,-0.0383416176010573,0.0613797456754663,-0.0056396791683191,0.028677807242728,0.0115190640372045,0.325346136260902,0.411068683243433,0.452800681954704,"Sweden","Södermanland",NA,0
"1652",2020-04-08,"805d2749",0,0,559,33,294695,2,"Sweden","Södermanland",NA,559,33,31.3534176619717,82.847403754853,50.9661579102831,3.10422898316897,3.83280799193664,3.4685184875528,-0.0431970328401514,0.0564649071094315,-0.0105145812848007,0.0237824555540808,0.00663393713464005,0.397074151071325,0.411068683243433,0.26092764933484,"Sweden","Södermanland",NA,0
"1653",2020-04-09,"805d2749",0,0,597,38,294695,2,"Sweden","Södermanland",NA,597,38,24.65411858034,65.4795037427378,40.1788433115648,3.1113529247551,3.83895192461979,3.47515242468744,-0.0476513175374853,0.0519509838401149,-0.0149884234455016,0.0192880897481313,0.00214983315131483,0.466286361418008,0.411068683243433,0.0846083974179117,"Sweden","Södermanland",NA,0
"1654",2020-04-10,"805d2749",0,0,638,41,294695,2,"Sweden","Södermanland",NA,638,41,28.9524993851681,76.5166218790857,47.0674776030049,3.11389376083868,3.84071075483883,3.47730225783876,-0.051725207891357,0.0478195075034901,-0.019081198150737,0.0151754977628701,-0.00195285019393345,0.530648624967661,0.411068683243433,-0.0769004367962613,"Sweden","Södermanland",NA,0
"1655",2020-04-11,"805d2749",0,0,660,22,294695,2,"Sweden","Södermanland",NA,660,22,13.7312828408852,37.1992934380389,22.6007526352287,3.11224240009978,3.83845641518987,3.47534940764482,-0.0554675160393525,0.0440256049435859,-0.0228404258155369,0.0113985147197703,-0.00572095554788326,0.589165882384122,0.411068683243433,-0.225399841119239,"Sweden","Södermanland",NA,0
"1656",2020-04-12,"805d2749",0,0,674,14,294695,2,"Sweden","Södermanland",NA,674,14,6.29597464879768,17.9383755234988,10.6273024581293,3.10674614242708,3.8325107617668,3.46962845209694,-0.0588897400680867,0.0405620839680782,-0.0262761924811393,0.00794853638113067,-0.00916382805000429,0.64102332664948,0.411068683243433,-0.361195445384592,"Sweden","Södermanland",NA,0
"1657",2020-04-13,"805d2749",0,0,694,20,294695,2,"Sweden","Södermanland",NA,694,20,18.3306417455515,49.0984962920951,30.0001157627047,3.09774110808141,3.82318814001247,3.46046462404694,-0.0618873519171417,0.0375328744660487,-0.0292841662473225,0.00492968879622947,-0.0121772387255465,0.684429894360893,0.411068683243433,-0.480122610890634,"Sweden","Södermanland",NA,0
"1658",2020-04-14,"805d2749",0,0,710,16,294695,2,"Sweden","Södermanland",NA,710,16,30.9180948697333,81.5057385452111,50.1996230739685,3.08565811459622,3.81091665604656,3.44828738532139,-0.0645775064848603,0.0348170483451982,-0.0319827393677203,0.0022222812280583,-0.014880229069831,0.721346866771906,0.411068683243433,-0.586847299803085,"Sweden","Södermanland",NA,0
"1659",2020-04-15,"805d2749",0,0,752,42,294695,2,"Sweden","Södermanland",NA,752,42,30.3129112545183,79.8801419660378,49.2077194596013,3.07080894377228,3.79600536873084,3.43340715625156,-0.0672069997356177,0.0321653547844984,-0.0346195128355253,-0.00042213211559403,-0.0175208224755596,0.755261701006781,0.411068683243433,-0.691141539263121,"Sweden","Södermanland",NA,0
"1660",2020-04-16,"805d2749",0,0,799,47,294695,2,"Sweden","Södermanland",NA,799,47,23.2549252230926,61.6597898125079,37.8667902173062,3.05326014592375,3.77851252162825,3.415886333776,-0.0698289562827037,0.029524325217065,-0.0372477240578046,-0.00305690700783417,-0.0201523155328194,0.786721838495192,0.411068683243433,-0.795098300794524,"Sweden","Södermanland",NA,0
"1661",2020-04-17,"805d2749",0,0,863,64,294695,2,"Sweden","Södermanland",NA,863,64,26.6952878875633,70.4949436610284,43.3806732963968,3.03302785942836,3.758440177058,3.39573401824318,-0.0723570324097746,0.0269815950723248,-0.0397806057227047,-0.00559483161474503,-0.0226877186687249,0.814676810981559,0.411068683243433,-0.895263254771476,"Sweden","Södermanland",NA,0
"1662",2020-04-18,"805d2749",0,0,871,8,294695,2,"Sweden","Södermanland",NA,871,8,12.3946836557219,33.5854372204481,20.4029622796927,3.01021686823536,3.73587573091355,3.37304629957445,-0.0746205318437252,0.0247109765355176,-0.0420464397463126,-0.00786311556189502,-0.0249547776541038,0.837637013191719,0.411068683243433,-0.984792564661571,"Sweden","Södermanland",NA,0
"1663",2020-04-19,"805d2749",0,0,884,13,294695,2,"Sweden","Södermanland",NA,884,13,5.57133990280978,15.8972055805681,9.41109641828141,2.98510593214368,3.71107711169702,3.34809152192035,-0.0768334196795167,0.0225018733943434,-0.0442580864553656,-0.0100734598298077,-0.0271657731425866,0.858140978160641,0.411068683243433,-1.07200442710862,"Sweden","Södermanland",NA,0
"1664",2020-04-20,"805d2749",0,0,897,13,294695,2,"Sweden","Södermanland",NA,897,13,15.9436448267217,42.7027970989461,26.0928769983909,2.95775838058748,3.68409311696805,3.32092574877776,-0.0788713323035251,0.0204764398745806,-0.0462919067677035,-0.012102985661241,-0.0291974462144722,0.875346189741951,0.411068683243433,-1.15203273845576,"Sweden","Södermanland",NA,0
"1665",2020-04-21,"805d2749",0,0,950,53,294695,2,"Sweden","Södermanland",NA,950,53,26.4340187115521,69.7031215766143,42.9247436801877,2.92834975630563,3.65510684882095,3.29172830256329,-0.0809095785334438,0.0184541581991534,-0.0483249176913555,-0.0141305026429349,-0.0312277101671452,0.891014650800886,0.411068683243433,-1.23194214025932,"Sweden","Södermanland",NA,0
"1666",2020-04-22,"805d2749",0,0,1000,50,294695,2,"Sweden","Södermanland",NA,1000,50,25.4883740386636,67.2263622301322,41.394331324232,2.89687740337954,3.62412378141275,3.26050059239615,-0.0828614422662025,0.0165183673656944,-0.0502715105879958,-0.0160715643125123,-0.0331715374502541,0.904633712672859,0.411068683243433,-1.30841503832892,"Sweden","Södermanland",NA,0
"1667",2020-04-23,"805d2749",0,0,1026,26,294695,2,"Sweden","Södermanland",NA,1026,26,19.2432976034872,51.1044500970016,31.3594984347512,2.86342699814701,3.59123111174478,3.22732905494589,-0.0846513582513768,0.0147439405040958,-0.05205634717645,-0.0178510705708311,-0.0349537088736405,0.91597489788986,0.411068683243433,-1.37849599279285,"Sweden","Södermanland",NA,0
"1668",2020-04-24,"805d2749",0,0,1079,53,294695,2,"Sweden","Södermanland",NA,1079,53,21.7617195309195,57.5790200769533,35.3980011551478,2.82816319874082,3.55658749340368,3.19237534607225,-0.0863411898616518,0.0130704398721878,-0.0537408233179312,-0.0195299266715328,-0.036635374994732,0.925712023411357,0.411068683243433,-1.44457978894499,"Sweden","Södermanland",NA,0
"1669",2020-04-25,"805d2749",0,0,1087,8,294695,2,"Sweden","Södermanland",NA,1087,8,9.95843731898624,27.0673276724528,16.4179257526212,2.79119208388382,3.52028785827123,3.15573997107752,-0.0877539913217908,0.0116786112716718,-0.0551467470826435,-0.0209286329674755,-0.0380376900250595,0.933135598574003,0.411068683243433,-1.49955850615775,"Sweden","Södermanland",NA,0
"1670",2020-04-26,"805d2749",0,0,1095,8,294695,2,"Sweden","Södermanland",NA,1095,8,4.41400155137538,12.6571058553688,7.47452238484307,2.75280138135979,3.48260318074513,3.11770228105246,-0.089067907084385,0.010394405243749,-0.056450920039061,-0.022222581801575,-0.039336750920318,0.939466209991232,0.411068683243433,-1.55030811707437,"Sweden","Södermanland",NA,0
"1671",2020-04-27,"805d2749",0,0,1105,10,294695,2,"Sweden","Södermanland",NA,1105,10,12.4929768950811,33.550026556748,20.4729017631309,2.71309976497989,3.44363129528439,3.07836553013214,-0.0902597015008688,0.00923846057376181,-0.0576309581360939,-0.0233902827910131,-0.0405106204635535,0.944755207873406,0.411068683243433,-1.59599645751006,"Sweden","Södermanland",NA,0
"1672",2020-04-28,"805d2749",0,0,1162,57,294695,2,"Sweden","Södermanland",NA,1162,57,20.4819310945,54.1418252755494,33.3005876017866,2.67220542268715,3.40350439665002,3.03785490966859,-0.0915049151722377,0.0080289377528131,-0.0588644675952989,-0.0246115098241256,-0.0417379887097123,0.949887255279768,0.411068683243433,-1.64376143903069,"Sweden","Södermanland",NA,0
"1673",2020-04-29,"805d2749",0,0,1196,34,294695,2,"Sweden","Södermanland",NA,1196,34,19.539393942584,51.6808817511907,31.7775566687657,2.63005823675266,3.36217560516509,2.99611692095888,-0.0925462695952592,0.0070191488341838,-0.0598954706437773,-0.0256316501172981,-0.0427635603805377,0.953872188428962,0.411068683243433,-1.68361745510974,"Sweden","Södermanland",NA,0
"1674",2020-04-30,"805d2749",0,0,1219,23,294695,2,"Sweden","Södermanland",NA,1219,23,14.6071802065193,38.922395766553,23.8442120656461,2.58685823571126,3.31984848544541,2.95335336057834,-0.0933584439772497,0.0062338474257245,-0.0606988324875408,-0.0264257640639844,-0.0435622982757626,0.956790824047545,0.411068683243433,-1.71460129095365,"Sweden","Södermanland",NA,0
"1675",2020-05-01,"805d2749",0,0,1274,55,294695,2,"Sweden","Södermanland",NA,1274,55,16.376366845525,43.48007951155,26.6841850644485,2.54283589949587,3.27674622510929,2.90979106230258,-0.0939549824394789,0.00566160322298657,-0.0612874040573003,-0.027005975159192,-0.0441466896082462,0.958822212151727,0.411068683243433,-1.73717902683415,"Sweden","Södermanland",NA,0
"1676",2020-05-02,"805d2749",0,0,1281,7,294695,2,"Sweden","Södermanland",NA,1281,7,7.43332317984531,20.2992374758661,12.2837613320408,2.49821307180233,3.23307567358633,2.86564437269433,-0.0939617980471286,0.00568156848685949,-0.0612854373300226,-0.0269947922302464,-0.0441401147801345,0.958758158370821,0.411068683243433,-1.73645347907868,"Sweden","Södermanland",NA,0
"1677",2020-05-03,"805d2749",0,0,1282,1,294695,2,"Sweden","Södermanland",NA,1282,1,3.27121311509177,9.44460329860827,5.55835498841576,2.45359231405998,3.18941620176841,2.8215042579142,-0.0935252717515115,0.00615280045815345,-0.0608375298936754,-0.0265349413996826,-0.043686235646679,0.957101663924722,0.411068683243433,-1.71799968818656,"Sweden","Södermanland",NA,0
"1678",2020-05-04,"805d2749",0,0,1284,2,294695,2,"Sweden","Södermanland",NA,1284,2,9.22965551705402,24.8955121314606,15.1583970423663,2.40942914743676,3.14620689709828,2.77781802226752,-0.0928859623407426,0.00683206638171736,-0.0601851174187437,-0.0258687785402815,-0.0430269479795126,0.954619269960181,0.411068683243433,-1.69139461509489,"Sweden","Södermanland",NA,0
"1679",2020-05-05,"805d2749",0,0,1323,39,294695,2,"Sweden","Södermanland",NA,1323,39,15.097216479939,40.0653562322139,24.5942138801712,2.36592174568419,3.10366040289181,2.734791074288,-0.0923360769291008,0.00741938177499288,-0.059622957476202,-0.0252937376779059,-0.042458347577054,0.952383473331928,0.411068683243433,-1.66841660948012,"Sweden","Södermanland",NA,0
"1680",2020-05-06,"805d2749",0,0,1357,34,294695,2,"Sweden","Södermanland",NA,1357,34,14.3909836649346,38.2196693051983,23.452476130471,2.32297273855319,3.06169271486871,2.69233272671095,-0.0916662061066816,0.00811922013855826,-0.0589432593043229,-0.0246037266638005,-0.0417734929840617,0.949602539564252,0.411068683243433,-1.64101201624327,"Sweden","Södermanland",NA,0
